INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT
10142347	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142348	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142349	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142350	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142351	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142352	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142353	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142354	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142355	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142356	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142357	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142358	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142359	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142360	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142361	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142362	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142363	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142364	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142365	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142366	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142367	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142368	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142369	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142370	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142371	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142372	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142373	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142374	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142375	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142376	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142377	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142378	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142379	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142380	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142381	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142382	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142383	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142384	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142385	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142386	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142387	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142388	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142389	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142390	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142391	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142392	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142393	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142394	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142395	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142396	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142397	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142398	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142399	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142400	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142401	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142402	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142403	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142404	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142405	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142406	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142407	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142408	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142409	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142410	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142411	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142412	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142413	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142414	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142415	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142416	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142417	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142418	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142419	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142420	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142421	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142422	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142423	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142424	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142425	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142426	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142427	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142428	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142429	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142430	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142431	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142432	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142433	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142434	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142435	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142436	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142437	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142438	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142439	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142440	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142441	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142442	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142443	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142444	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142445	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142446	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142447	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142448	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142449	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142450	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142451	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142452	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142453	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142454	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142455	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142456	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142457	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142458	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142459	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142460	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142461	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142462	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142463	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142464	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142465	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142466	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142467	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142468	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142469	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142470	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142471	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142472	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142473	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142474	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142475	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142476	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142477	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142478	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142479	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142480	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142481	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142482	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142483	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142484	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142485	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142486	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142487	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142488	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142489	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142490	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142491	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142492	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142493	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142494	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142495	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142496	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142497	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142498	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142499	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142500	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142501	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142502	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142503	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142504	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142505	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142506	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142507	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142508	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142509	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142510	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142511	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142512	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142513	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142514	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142515	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142516	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142517	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142518	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142519	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142520	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142521	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142522	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142523	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142524	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142525	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142526	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142527	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142528	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142529	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142530	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142531	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142532	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142533	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142534	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142535	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142536	-1	2005	-1	0	1	1	-1	0	0	0	1	-1
10142537	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142538	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142539	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142540	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142541	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142542	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142543	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142544	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142545	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142546	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142547	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142548	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142549	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142550	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142551	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142552	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142553	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142554	-1	2005	-1	0	1	1	-1	0	0	0	1	-1
10142555	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142556	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142557	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142558	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142559	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142560	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142561	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142562	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142563	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142564	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142565	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142566	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142567	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142568	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142569	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142570	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142571	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142572	-1	2005	-1	0	1	1	-1	0	0	0	1	-1
10142573	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142574	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142575	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142576	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142577	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142578	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142579	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142580	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142581	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142582	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142583	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142584	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142585	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142586	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142587	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142588	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142589	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142590	-1	2005	-1	0	1	1	-1	0	0	0	1	-1
10142591	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142592	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142593	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142594	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142595	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142596	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142597	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142598	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142599	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142672	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142673	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142674	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142675	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142676	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142677	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142678	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142679	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142680	-1	2005	-1	0	1	1	-1	0	0	0	1	-1
10142681	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142682	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142683	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142684	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142685	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142686	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142687	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142688	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142689	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142690	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142691	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142692	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142693	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142694	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142695	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142696	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142697	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142698	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142699	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142700	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142701	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142702	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142703	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142704	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142705	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142706	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142707	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142708	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142709	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142710	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142711	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142712	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142713	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142714	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142715	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142716	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142717	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142718	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142719	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142720	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142721	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142722	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142723	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142724	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142725	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142726	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142727	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142728	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142729	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142730	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142731	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142732	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142733	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142734	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142735	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142736	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142737	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142738	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142739	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142740	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142741	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142742	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142743	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142750	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142751	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142752	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142753	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142754	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142755	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142756	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142757	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142758	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142759	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142760	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142761	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142762	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142763	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142764	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142765	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142766	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142767	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142768	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142769	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142770	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142771	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142772	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142773	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142774	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142775	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142776	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142777	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142778	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142779	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142780	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142781	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142782	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142783	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142784	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142785	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142786	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142787	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142788	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142789	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142790	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142791	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142792	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142793	-1	2005	-1	0	1	1	-1	0	0	0	1	-1
10142794	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142795	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142796	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142797	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142798	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142799	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142800	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142801	-1	2005	-1	0	1	1	-1	0	0	0	1	-1
10142802	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142803	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142804	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142805	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142806	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142807	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142808	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142809	-1	2005	-1	0	1	1	-1	0	0	0	1	-1
10142810	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142811	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142812	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142813	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142814	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142815	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142816	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142817	-1	2005	-1	0	1	1	-1	0	0	0	1	-1
10142818	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142819	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142820	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142821	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142822	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142823	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142824	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142825	-1	2005	-1	0	1	1	-1	0	0	0	1	-1
10142826	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142827	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142828	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142829	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142830	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142831	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142832	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142833	-1	2005	-1	0	1	1	-1	0	0	0	1	-1
10142834	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142835	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142836	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142837	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142838	1440	2005	-1	0	1	1	-1	0	0	0	0	-1
10142839	8640	2005	-1	0	1	1	-1	0	0	0	0	-1
10142840	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142841	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142842	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142843	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142844	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142845	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142846	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
10142847	-1	2005	-1	0	1	1	-1	0	0	0	0	-1
10142848	24	2005	-1	0	1	1	-1	0	0	0	0	-1
10142849	72	2005	-1	0	1	1	-1	0	0	0	0	-1
10142850	168	2005	-1	0	1	1	-1	0	0	0	0	-1
10142851	360	2005	-1	0	1	1	-1	0	0	0	0	-1
10142852	720	2005	-1	0	1	1	-1	0	0	0	0	-1
10142853	2160	2005	-1	0	1	1	-1	0	0	0	0	-1
10142854	4320	2005	-1	0	1	1	-1	0	0	0	0	-1
