INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT
TransId	源场景名称	原场景ID	传送NPC名	INT	POSX	POSZ	INT	INT	INT	INT	TARSCENE	STRING	NeedLevel	TARPOSX	TARPOSZ
574	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100024	草原正西	10	99	149	
575	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100025	辽西西北	10	99	149	
576	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100026	武夷正西	10	99	149	
577	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100027	梅岭西北	10	99	149	
578	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100028	石林正南	10	99	149	
579	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100029	玉溪西南	10	99	149	
580	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100030	长白山西北	10	99	149	
581	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100031	黄龙府西北	10	99	149	
582	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100032	南海正北	10	99	149	
583	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100033	琼州正西	10	99	149	
584	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100034	南诏西南	10	99	149	
585	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100035	苗疆正东	10	99	149	
586	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100036	雁南正南	10	99	149	
587	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100037	雁北正西	10	99	149	
588	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100038	西湖正西	10	99	149	
589	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100039	龙泉正北	10	99	149	
590	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100040	苍山正西	10	99	149	
591	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100041	洱海正西	10	99	149	
592	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100042	草原正西	10	99	149	
593	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100043	辽西西北	10	99	149	
594	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100044	武夷正西	10	99	149	
595	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100045	梅岭西北	10	99	149	
596	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100046	石林正南	10	99	149	
597	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100047	玉溪西南	10	99	149	
598	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100048	长白山西北	10	99	149	
599	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100049	黄龙府西北	10	99	149	
600	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100050	南海正北	10	99	149	
601	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100051	琼州正西	10	99	149	
602	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100052	南诏西南	10	99	149	
603	大理	2	范纯礼	163	182	118	-1	-1	-1	-1	100053	苗疆正东	10	99	149	
604	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100000	雁南正南	10	99	149	
605	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100001	雁北正西	10	99	149	
606	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100002	西湖正西	10	99	149	
607	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100003	龙泉正北	10	99	149	
608	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100004	苍山正西	10	99	149	
609	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100005	洱海正西	10	99	149	
610	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100006	草原正西	10	99	149	
611	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100007	辽西西北	10	99	149	
612	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100008	武夷正西	10	99	149	
613	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100009	梅岭西北	10	99	149	
614	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100010	石林正南	10	99	149	
615	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100011	玉溪西南	10	99	149	
616	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100012	长白山西北	10	99	149	
617	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100013	黄龙府西北	10	99	149	
618	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100014	南海正北	10	99	149	
619	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100015	琼州正西	10	99	149	
620	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100016	南诏西南	10	99	149	
621	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100017	苗疆正东	10	99	149	
622	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100018	雁南正南	10	99	149	
623	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100019	雁北正西	10	99	149	
624	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100020	西湖正西	10	99	149	
625	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100021	龙泉正北	10	99	149	
626	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100022	苍山正西	10	99	149	
627	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100023	洱海正西	10	99	149	
628	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100024	草原正西	10	99	149	
629	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100025	辽西西北	10	99	149	
630	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100026	武夷正西	10	99	149	
631	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100027	梅岭西北	10	99	149	
632	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100028	石林正南	10	99	149	
633	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100029	玉溪西南	10	99	149	
634	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100030	长白山西北	10	99	149	
635	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100031	黄龙府西北	10	99	149	
636	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100032	南海正北	10	99	149	
637	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100033	琼州正西	10	99	149	
638	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100034	南诏西南	10	99	149	
639	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100035	苗疆正东	10	99	149	
640	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100036	雁南正南	10	99	149	
641	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100037	雁北正西	10	99	149	
642	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100038	西湖正西	10	99	149	
643	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100039	龙泉正北	10	99	149	
644	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100040	苍山正西	10	99	149	
645	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100041	洱海正西	10	99	149	
646	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100042	草原正西	10	99	149	
647	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100043	辽西西北	10	99	149	
648	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100044	武夷正西	10	99	149	
649	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100045	梅岭西北	10	99	149	
650	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100046	石林正南	10	99	149	
651	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100047	玉溪西南	10	99	149	
652	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100048	长白山西北	10	99	149	
653	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100049	黄龙府西北	10	99	149	
654	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100050	南海正北	10	99	149	
655	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100051	琼州正西	10	99	149	
656	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100052	南诏西南	10	99	149	
657	洛阳	0	范纯仁	177	140	95	-1	-1	-1	-1	100053	苗疆正东	10	99	149	
658	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100000	雁南正南	10	99	149	
659	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100001	雁北正西	10	99	149	
660	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100002	西湖正西	10	99	149	
661	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100003	龙泉正北	10	99	149	
662	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100004	苍山正西	10	99	149	
663	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100005	洱海正西	10	99	149	
664	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100006	草原正西	10	99	149	
665	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100007	辽西西北	10	99	149	
666	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100008	武夷正西	10	99	149	
667	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100009	梅岭西北	10	99	149	
668	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100010	石林正南	10	99	149	
669	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100011	玉溪西南	10	99	149	
670	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100012	长白山西北	10	99	149	
671	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100013	黄龙府西北	10	99	149	
672	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100014	南海正北	10	99	149	
673	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100015	琼州正西	10	99	149	
674	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100016	南诏西南	10	99	149	
675	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100017	苗疆正东	10	99	149	
676	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100018	雁南正南	10	99	149	
677	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100019	雁北正西	10	99	149	
678	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100020	西湖正西	10	99	149	
679	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100021	龙泉正北	10	99	149	
680	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100022	苍山正西	10	99	149	
681	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100023	洱海正西	10	99	149	
682	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100024	草原正西	10	99	149	
683	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100025	辽西西北	10	99	149	
684	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100026	武夷正西	10	99	149	
685	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100027	梅岭西北	10	99	149	
686	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100028	石林正南	10	99	149	
687	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100029	玉溪西南	10	99	149	
688	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100030	长白山西北	10	99	149	
689	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100031	黄龙府西北	10	99	149	
690	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100032	南海正北	10	99	149	
691	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100033	琼州正西	10	99	149	
692	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100034	南诏西南	10	99	149	
693	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100035	苗疆正东	10	99	149	
694	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100036	雁南正南	10	99	149	
695	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100037	雁北正西	10	99	149	
696	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100038	西湖正西	10	99	149	
697	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100039	龙泉正北	10	99	149	
698	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100040	苍山正西	10	99	149	
699	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100041	洱海正西	10	99	149	
700	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100042	草原正西	10	99	149	
701	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100043	辽西西北	10	99	149	
702	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100044	武夷正西	10	99	149	
703	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100045	梅岭西北	10	99	149	
704	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100046	石林正南	10	99	149	
705	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100047	玉溪西南	10	99	149	
706	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100048	长白山西北	10	99	149	
707	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100049	黄龙府西北	10	99	149	
708	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100050	南海正北	10	99	149	
709	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100051	琼州正西	10	99	149	
710	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100052	南诏西南	10	99	149	
711	苏州	1	范纯粹	157	224	184	-1	-1	-1	-1	100053	苗疆正东	10	99	149	
712	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100000	雁南正南	10	99	149	
713	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100001	雁北正西	10	99	149	
714	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100002	西湖正西	10	99	149	
715	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100003	龙泉正北	10	99	149	
716	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100004	苍山正西	10	99	149	
717	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100005	洱海正西	10	99	149	
718	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100006	草原正西	10	99	149	
719	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100007	辽西西北	10	99	149	
720	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100008	武夷正西	10	99	149	
721	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100009	梅岭西北	10	99	149	
722	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100010	石林正南	10	99	149	
723	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100011	玉溪西南	10	99	149	
724	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100012	长白山西北	10	99	149	
725	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100013	黄龙府西北	10	99	149	
726	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100014	南海正北	10	99	149	
727	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100015	琼州正西	10	99	149	
728	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100016	南诏西南	10	99	149	
729	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100017	苗疆正东	10	99	149	
730	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100018	雁南正南	10	99	149	
731	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100019	雁北正西	10	99	149	
732	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100020	西湖正西	10	99	149	
733	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100021	龙泉正北	10	99	149	
734	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100022	苍山正西	10	99	149	
735	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100023	洱海正西	10	99	149	
736	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100024	草原正西	10	99	149	
737	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100025	辽西西北	10	99	149	
738	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100026	武夷正西	10	99	149	
739	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100027	梅岭西北	10	99	149	
740	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100028	石林正南	10	99	149	
741	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100029	玉溪西南	10	99	149	
742	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100030	长白山西北	10	99	149	
743	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100031	黄龙府西北	10	99	149	
744	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100032	南海正北	10	99	149	
745	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100033	琼州正西	10	99	149	
746	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100034	南诏西南	10	99	149	
747	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100035	苗疆正东	10	99	149	
748	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100036	雁南正南	10	99	149	
749	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100037	雁北正西	10	99	149	
750	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100038	西湖正西	10	99	149	
751	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100039	龙泉正北	10	99	149	
752	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100040	苍山正西	10	99	149	
753	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100041	洱海正西	10	99	149	
754	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100042	草原正西	10	99	149	
755	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100043	辽西西北	10	99	149	
756	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100044	武夷正西	10	99	149	
757	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100045	梅岭西北	10	99	149	
758	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100046	石林正南	10	99	149	
759	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100047	玉溪西南	10	99	149	
760	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100048	长白山西北	10	99	149	
761	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100049	黄龙府西北	10	99	149	
762	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100050	南海正北	10	99	149	
763	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100051	琼州正西	10	99	149	
764	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100052	南诏西南	10	99	149	
765	楼兰	186	范纯祐	86	191	130	-1	-1	-1	-1	100053	苗疆正东	10	99	149	
766	雁南	18	雁南正南校尉	138	72	282	-1	-1	-1	-1	100000	雁南正南	10	99	149	
767	雁北	19	雁北正西校尉	115	32	127	-1	-1	-1	-1	100001	雁北正西	10	99	149	
768	西湖	30	西湖正西校尉	91	39	139	-1	-1	-1	-1	100002	西湖正西	10	99	149	
769	龙泉	31	龙泉正北校尉	141	63	33	-1	-1	-1	-1	100003	龙泉正北	10	99	149	
770	苍山	25	苍山正西校尉	70	37	172	-1	-1	-1	-1	100004	苍山正西	10	99	149	
771	洱海	24	洱海正西校尉	141	34	100	-1	-1	-1	-1	100005	洱海正西	10	99	149	
772	草原	20	草原正西校尉	166	66	202	-1	-1	-1	-1	100006	草原正西	10	99	149	
773	辽西	21	辽西西北校尉	142	75	35	-1	-1	-1	-1	100007	辽西西北	10	99	149	
774	武夷	32	武夷正西校尉	142	92	171	-1	-1	-1	-1	100008	武夷正西	10	99	149	
775	梅岭	33	梅岭西北校尉	151	31	90	-1	-1	-1	-1	100009	梅岭西北	10	99	149	
776	石林	26	石林正南校尉	138	278	281	-1	-1	-1	-1	100010	石林正南	10	99	149	
777	玉溪	27	玉溪西南校尉	136	33	251	-1	-1	-1	-1	100011	玉溪西南	10	99	149	
778	长白山	22	长白山西北校尉	119	39	63	-1	-1	-1	-1	100012	长白山西北	10	99	149	
779	黄龙府	23	黄龙府西北校尉	114	28	54	-1	-1	-1	-1	100013	黄龙府西北	10	99	149	
780	南海	34	南海正北校尉	109	134	40	-1	-1	-1	-1	100014	南海正北	10	99	149	
781	琼州	35	琼州正西校尉	110	80	139	-1	-1	-1	-1	100015	琼州正西	10	99	149	
782	南诏	28	南诏西南校尉	120	39	254	-1	-1	-1	-1	100016	南诏西南	10	99	149	
783	苗疆	29	苗疆正东校尉	117	281	160	-1	-1	-1	-1	100017	苗疆正东	10	99	149	
784	雁南	18	雁南正北校尉	139	102	38	-1	-1	-1	-1	100018	雁南正南	10	99	149	
785	雁北	19	雁北西北校尉	120	116	29	-1	-1	-1	-1	100019	雁北正西	10	99	149	
786	西湖	30	西湖西南校尉	107	45	267	-1	-1	-1	-1	100020	西湖正西	10	99	149	
787	龙泉	31	龙泉正西校尉	142	35	121	-1	-1	-1	-1	100021	龙泉正北	10	99	149	
788	苍山	25	苍山正南校尉	160	146	284	-1	-1	-1	-1	100022	苍山正西	10	99	149	
789	洱海	24	洱海正南校尉	143	173	283	-1	-1	-1	-1	100023	洱海正西	10	99	149	
790	草原	20	草原西南校尉	173	97	281	-1	-1	-1	-1	100024	草原正西	10	99	149	
791	辽西	21	辽西正西校尉	151	40	142	-1	-1	-1	-1	100025	辽西西北	10	99	149	
792	武夷	32	武夷正南校尉	150	113	280	-1	-1	-1	-1	100026	武夷正西	10	99	149	
793	梅岭	33	梅岭正东校尉	158	283	236	-1	-1	-1	-1	100027	梅岭西北	10	99	149	
794	石林	26	石林东北校尉	146	227	37	-1	-1	-1	-1	100028	石林正南	10	99	149	
795	玉溪	27	玉溪正南校尉	142	196	280	-1	-1	-1	-1	100029	玉溪西南	10	99	149	
796	长白山	22	长白山正东校尉	147	280	154	-1	-1	-1	-1	100030	长白山西北	10	99	149	
797	黄龙府	23	黄龙府正东校尉	143	290	115	-1	-1	-1	-1	100031	黄龙府西北	10	99	149	
798	南海	34	南海东北校尉	116	293	58	-1	-1	-1	-1	100032	南海正北	10	99	149	
799	琼州	35	琼州东北校尉	119	273	52	-1	-1	-1	-1	100033	琼州正西	10	99	149	
800	南诏	28	南诏西北校尉	127	95	40	-1	-1	-1	-1	100034	南诏西南	10	99	149	
801	苗疆	29	苗疆西南校尉	156	37	251	-1	-1	-1	-1	100035	苗疆正东	10	99	149	
802	雁南	18	雁南正东校尉	140	281	113	-1	-1	-1	-1	100036	雁南正南	10	99	149	
803	雁北	19	雁北东北校尉	121	234	24	-1	-1	-1	-1	100037	雁北正西	10	99	149	
804	西湖	30	西湖正东校尉	108	261	231	-1	-1	-1	-1	100038	西湖正西	10	99	149	
805	龙泉	31	龙泉东南校尉	143	218	282	-1	-1	-1	-1	100039	龙泉正北	10	99	149	
806	苍山	25	苍山正东校尉	161	294	153	-1	-1	-1	-1	100040	苍山正西	10	99	149	
807	洱海	24	洱海正东校尉	144	285	166	-1	-1	-1	-1	100041	洱海正西	10	99	149	
808	草原	20	草原正东校尉	174	271	194	-1	-1	-1	-1	100042	草原正西	10	99	149	
809	辽西	21	辽西东南校尉	152	277	258	-1	-1	-1	-1	100043	辽西西北	10	99	149	
810	武夷	32	武夷东北校尉	151	255	38	-1	-1	-1	-1	100044	武夷正西	10	99	149	
811	梅岭	33	梅岭东北校尉	159	269	37	-1	-1	-1	-1	100045	梅岭西北	10	99	149	
812	石林	26	石林正西校尉	147	44	178	-1	-1	-1	-1	100046	石林正南	10	99	149	
813	玉溪	27	玉溪正北校尉	143	178	37	-1	-1	-1	-1	100047	玉溪西南	10	99	149	
814	长白山	22	长白山正南校尉	148	216	282	-1	-1	-1	-1	100048	长白山西北	10	99	149	
815	黄龙府	23	黄龙府东南校尉	144	253	285	-1	-1	-1	-1	100049	黄龙府西北	10	99	149	
816	南海	34	南海西南校尉	117	107	228	-1	-1	-1	-1	100050	南海正北	10	99	149	
817	琼州	35	琼州正东校尉	120	243	150	-1	-1	-1	-1	100051	琼州正西	10	99	149	
818	南诏	28	南诏东南校尉	128	273	241	-1	-1	-1	-1	100052	南诏西南	10	99	149	
819	苗疆	29	苗疆东北校尉	157	250	45	-1	-1	-1	-1	100053	苗疆正东	10	99	149	
820	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100000	雁南正南	10	99	149	
821	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100001	雁北正西	10	99	149	
822	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100002	西湖正西	10	99	149	
823	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100003	龙泉正北	10	99	149	
824	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100004	苍山正西	10	99	149	
825	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100005	洱海正西	10	99	149	
826	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100006	草原正西	10	99	149	
827	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100007	辽西西北	10	99	149	
828	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100008	武夷正西	10	99	149	
829	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100009	梅岭西北	10	99	149	
830	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100010	石林正南	10	99	149	
831	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100011	玉溪西南	10	99	149	
832	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100012	长白山西北	10	99	149	
833	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100013	黄龙府西北	10	99	149	
834	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100014	南海正北	10	99	149	
835	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100015	琼州正西	10	99	149	
836	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100016	南诏西南	10	99	149	
837	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100017	苗疆正东	10	99	149	
838	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100018	雁南正南	10	99	149	
839	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100019	雁北正西	10	99	149	
840	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100020	西湖正西	10	99	149	
841	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100021	龙泉正北	10	99	149	
842	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100022	苍山正西	10	99	149	
843	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100023	洱海正西	10	99	149	
844	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100024	草原正西	10	99	149	
845	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100025	辽西西北	10	99	149	
846	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100026	武夷正西	10	99	149	
847	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100027	梅岭西北	10	99	149	
848	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100028	石林正南	10	99	149	
849	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100029	玉溪西南	10	99	149	
850	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100030	长白山西北	10	99	149	
851	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100031	黄龙府西北	10	99	149	
852	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100032	南海正北	10	99	149	
853	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100033	琼州正西	10	99	149	
854	洛阳	242	范纯仁	177	140	95	-1	-1	-1	-1	100034	南诏西南	10	99	149	
